PBX3_MOUSE.H10MO.A.bed,0.367722918202,499,1357,45642,1;1;1;0;0;0;2;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;0;1;0;0;0;1;0;1;1;0;1;1;2;3;0;2;2;1;1;0;3;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;3
USF1_MOUSE.H10MO.A.bed,0.365470852018,163,446,29369,1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;2;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ZN143_MOUSE.H10MO.D.bed,0.346820809249,600,1730,45656,1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;1;1;1;0;1;1;2;0;2;1;1;2;5;4;1;2;1;0;0;1;3;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;2
AP2D_MOUSE.H10MO.D.bed,0.344294003868,890,2585,29794,2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;2;1;1;2;0;3;1;1;0;1;2;1;4;3;0;4;3;2;4;3;3;4;1;2;7;4;2;3;3;2;2;4;1;0;2;1;2;1;0;0;1;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
MBD2_MOUSE.H10MO.B.bed,0.342352941176,873,2550,29721,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1;2;0;0;2;1;2;1;1;3;2;0;0;4;2;1;2;6;2;3;0;2;1;3;2;1;3;5;6;0;1;4;3;1;1;0;1;0;0;0;2;0;1;0;0;0;1;0;0;0;0;0;1;2;0;1;0;0;0;0;0;1;0;0;0;0;1
ZFX_MOUSE.H10MO.C.bed,0.336097434569,2594,7718,43921,1;0;0;0;0;0;0;0;1;0;1;1;0;2;0;0;1;0;0;0;2;4;2;1;0;0;1;1;3;2;2;4;2;0;2;5;3;1;8;6;6;13;8;10;17;7;5;6;12;9;13;11;8;12;5;7;11;9;11;6;1;7;2;5;0;1;5;2;2;2;1;1;1;1;3;5;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1
AP2B_MOUSE.H10MO.B.bed,0.333575581395,459,1376,28786,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;2;0;0;1;1;0;0;1;0;0;0;2;1;2;0;0;2;2;1;2;2;0;1;0;1;0;2;0;2;4;2;0;2;2;0;0;2;0;0;1;0;0;0;0;0;3;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
EGR4_MOUSE.H10MO.D.bed,0.333141321045,1735,5208,46788,2;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;2;3;3;2;0;1;0;3;2;3;2;1;2;0;6;8;2;2;2;3;3;4;7;7;3;8;5;7;10;3;4;8;4;8;3;11;2;6;5;5;5;3;1;5;2;3;1;1;0;0;0;1;1;1;3;0;3;0;1;0;0;2;1;1;0;1;1;0;0;1;0;1;0;0;0;0;3;1;3
EGR1_MOUSE.H10MO.A.bed,0.331253898939,1062,3206,31758,1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;2;0;0;0;1;0;0;1;1;1;0;1;0;1;0;4;2;0;3;0;0;3;2;4;1;4;3;4;2;2;7;1;3;1;2;5;3;2;3;3;2;2;2;1;4;1;0;0;1;0;0;0;2;2;2;1;0;0;0;0;0;0;0;3;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
SP1_MOUSE.H10MO.S.bed,0.32179009057,4228,13139,85559,2;0;3;1;1;0;1;3;1;2;1;4;4;3;2;2;2;7;4;2;2;1;4;5;2;5;4;5;6;3;7;3;8;2;4;6;11;16;9;7;9;9;13;9;17;16;22;15;15;10;16;10;18;19;11;17;12;13;14;11;11;8;6;7;7;10;7;5;5;6;1;1;4;4;2;8;3;3;5;2;1;1;0;6;2;3;2;2;3;2;0;0;1;1;2;0;1;6;1;2
EGR2_MOUSE.H10MO.C.bed,0.321361058601,1020,3174,35744,1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;2;1;0;0;0;0;1;2;1;0;2;0;0;2;5;0;2;1;0;3;4;5;4;2;4;4;1;6;3;3;1;3;2;3;1;3;3;1;2;2;2;3;0;0;0;0;0;0;2;2;1;2;0;0;0;0;0;1;2;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1
E2F2_MOUSE.H10MO.B.bed,0.307692307692,8,26,26004,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
E2F5_MOUSE.H10MO.B.bed,0.305882352941,26,85,26130,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
HINFP_MOUSE.H10MO.C.bed,0.304347826087,21,69,27034,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SP4_MOUSE.H10MO.D.bed,0.301949169207,24569,81368,404181,13;2;14;10;6;9;26;17;22;4;15;31;17;18;10;10;2;25;12;9;23;9;22;44;13;23;26;30;12;43;47;37;57;54;51;28;52;82;40;75;68;69;100;84;128;116;134;62;146;133;129;127;125;143;147;121;118;121;71;64;103;66;64;75;99;52;67;57;65;51;37;33;45;48;48;39;40;40;46;32;18;11;8;18;15;29;14;8;3;10;17;8;8;19;10;3;8;16;6;13
BMAL1_MOUSE.H10MO.C.bed,0.296564195298,164,553,30456,1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
PAX5_MOUSE.H10MO.D.bed,0.291111111111,262,900,32784,1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
E2F4_MOUSE.H10MO.C.bed,0.278188942098,639,2297,34322,1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;2;1;0;0;0;1;1;0;0;0;2;2;3;1;1;2;3;2;4;2;1;1;4;3;4;4;4;1;3;3;2;1;1;1;1;1;0;0;0;0;1;0;1;0;0;1;2;2;1;1;1;0;0;1;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;1
MXI1_MOUSE.H10MO.C.bed,0.273708558211,355,1297,33464,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;2;1;0;0;1;1;0;2;1;1;0;1;0;2;0;3;1;0;2;0;0;0;1;2;1;0;0;0;0;1;0;0;1;0;0;2;0;1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;1
MAFA_MOUSE.H10MO.D.bed,0.270795385549,446,1647,39346,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;1;0;0;2;0;1;0;0;2;0;3;7;1;1;0;1;1;2;2;1;3;3;0;0;1;4;4;0;4;1;2;0;1;2;0;2;1;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;1;0;0;1
MTF1_MOUSE.H10MO.C.bed,0.27,81,300,29141,1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1
PAX6_MOUSE.H10MO.D.bed,0.263157894737,15,57,27901,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
E2F6_MOUSE.H10MO.A.bed,0.263001974984,799,3038,37010,1;0;0;0;0;0;1;0;1;0;0;0;2;2;1;0;0;2;0;0;0;1;2;0;0;1;0;0;1;0;0;1;0;0;1;1;4;1;1;5;0;1;2;6;1;1;4;3;4;1;4;4;0;1;4;2;4;1;1;2;0;2;3;0;1;0;0;0;2;0;1;3;3;0;0;4;0;1;1;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;1;0;2
HEN1_MOUSE.H10MO.C.bed,0.259118127382,476,1837,38549,1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;2;0;1;1;0;2;4;1;0;2;1;1;3;1;0;1;0;1;1;1;1;4;0;3;0;4;1;0;2;0;0;2;2;0;2;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;1
ETS2_MOUSE.H10MO.C.bed,0.258368200837,247,956,35768,1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;2;1;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;2;1;0;1;0;0;0;0;1;1
HES1_MOUSE.H10MO.D.bed,0.255033557047,114,447,28498,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
HEY2_MOUSE.H10MO.D.bed,0.251762336354,250,993,31941,1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;2;1;0;0;2;0;1;1;1;0;1;1;1;2;0;2;0;0;1;1;0;0;2;0;0;0;2;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
E2F3_MOUSE.H10MO.B.bed,0.25,10,40,24919,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MAX_MOUSE.H10MO.A.bed,0.245019920319,123,502,30567,1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
OLIG2_MOUSE.H10MO.B.bed,0.241445783133,501,2075,49995,2;0;0;0;0;1;0;0;0;1;1;1;2;0;0;1;0;1;0;1;0;2;0;1;2;1;1;1;1;1;0;2;2;1;2;0;0;1;3;1;0;0;3;0;4;1;1;2;3;0;1;4;5;0;1;0;1;1;1;2;1;0;1;1;2;0;0;0;0;0;0;0;1;1;1;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;2;0;1;0;0;0;2;0;1
E2F1_MOUSE.H10MO.A.bed,0.234432234432,128,546,28997,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
